pic_3_3,CURRENT_FIX_DURATION,CURRENT_SAC_AMPLITUDE,CURRENT_SAC_AVG_VELOCITY,AVERAGE_FIXATION_DURATION,AVERAGE_SACCADE_AMPLITUDE,FIXATION_COUNT,PUPIL_SIZE_MAX,PUPIL_SIZE_MEAN,PUPIL_SIZE_MIN,SACCADE_COUNT,calculated_result,FSI,SER,FSI2,PRR,SFB,OEI,PIS,SVI,FPCI,AS
fra_113.jpg,5355.0,107.49,143.66,243.41,7.79,22,5365,4106.96,0,21,168.5257841282865,1.0,0.7430526752384903,21.909905486682213,1.3060010321424746,0.03187267296755452,15442.013399999998,0.3062444619713921,0.33869565217391306,1.3035667338532995,3.8301314574610568
fra_195.jpg,5501.0,184.08,244.91,275.05,7.02,20,4935,3757.98,0,19,157.51118102359138,1.0,0.748566548737343,19.927549357000544,1.3128561471463003,0.02543017569280927,45083.0328,0.313122176760717,0.33428571428571424,1.4634289089061394,3.9377795255897845
ind_003.jpg,5560.0,64.35000000000001,82.41,463.33,6.58,12,5845,4128.95,0,11,179.34749587025254,1.0,0.77149022898933,11.974242456873345,1.415271371324108,0.014170956001119894,5303.083500000001,0.41551350500611395,0.5061538461538462,1.346263271952445,7.47281232792719
ind_007.jpg,5500.0,209.9,59.93,275.0,6.93,20,4904,3848.72,0,19,177.1082833656546,1.0,3.444936812735927,19.92753623188406,1.2738588780482738,0.025108695652173912,12579.307,0.2741186371995886,0.32999999999999996,1.4286753322319545,4.427707084141365
ind_077.jpg,5454.0,79.54,109.31,287.05,6.64,19,4608,3316.68,0,19,183.02261079683475,0.95,0.7210588341945426,18.934212810275994,1.3889223794941044,0.023051553549730947,8694.5174,0.3892237949410432,0.33199999999999996,1.6439198476043502,4.692887456329096
inv_005.jpg,5462.0,115.79,85.49,260.1,7.01,21,4909,3574.25,0,20,173.82355829776225,1.0,1.3387674875708175,20.91918805055534,1.3730508356059017,0.0268479509766373,9898.8871,0.37333053632613106,0.3186363636363636,1.5277253338927348,4.13865614994672
inv_011.jpg,4712.0,99.52,106.6,248.0,8.44,19,5255,3674.12,0,18,164.51469450701688,1.0,0.924907063197026,18.923694779116467,1.429885282657437,0.03389558232931727,10608.831999999999,0.4301573826160779,0.422,1.2821350051154792,4.329334065974129
inv_155.jpg,5174.0,193.62,154.27,224.96,6.94,23,5147,3840.81,0,23,183.4650882348416,0.9583333333333334,1.2469891157338828,22.89785802796955,1.3397330945569927,0.03071340060187644,29869.757400000002,0.3399933885330092,0.2891666666666667,1.3467610319094385,3.9035125156349277
inv_161.jpg,5171.0,110.56,191.03,323.19,8.14,16,4674,3088.84,0,15,143.3081504368447,1.0,0.5757433734312347,15.95052284154354,1.5126996867151696,0.025108732533390913,21120.2768,0.5130233280687673,0.47882352941176476,1.6735494394531756,4.478379701151397
inv_199.jpg,4677.0,108.2,160.03,259.83,5.49,18,5636,3740.3,0,18,142.87219759619387,0.9473684210526315,0.6719244861205986,17.931219568301195,1.5064282468660626,0.021048192309166894,17315.246,0.5066955336380402,0.2889473684210526,1.2501002325394917,3.8614107458430778
jumb_007.jpg,5296.0,109.52,7.89,264.8,6.84,20,5161,3809.68,0,19,160.4631688317869,1.0,12.319460067491562,19.924755455229494,1.3543514543336097,0.025733634311512415,864.1127999999999,0.35461387468903194,0.32571428571428573,1.3897782023155973,4.0115792207946726
jumb_019.jpg,5556.0,130.59,2.71,292.42,8.54,19,5334,4106.0,0,18,200.8681472922032,1.0,35.19946091644205,18.935314566150907,1.2987582176771366,0.029105037148115326,353.8989,0.2990017044071098,0.42699999999999994,1.3528122717311906,5.28600387611061
jumb_045.jpg,4438.0,129.01,251.27,233.58,7.21,19,5840,3666.56,0,18,146.86747098797122,1.0,0.5113965196020137,18.91891891891892,1.5923393209654375,0.0307357831017137,32416.342699999997,0.5926119818080686,0.3605,1.21006881959668,3.864933447051874
jumb_095.jpg,5651.0,82.67999999999999,5.37,376.73,,15,5853,4183.19,0,15,131.45508438661562,0.9375,12.979591836734693,14.96042146506764,1.3988370508987404,,443.99159999999995,0.39907604578185996,,1.3505600845085908,4.240486593116633
line_009.jpg,5224.0,75.97,154.71,348.27,7.12,15,5236,3014.38,0,15,138.7271607217818,0.9375,0.4878941622246484,14.956910126835973,1.7364312292314732,0.020385375211154695,11753.3187,0.7367628623921363,0.445,1.7324516313035172,4.4750697007026385
line_017.jpg,5177.0,159.07,119.24,258.85,8.24,20,4162,3042.57,0,19,147.95864414731466,1.0,1.3229374584165003,19.92303251876082,1.3674730661690053,0.03171060227054069,18967.5068,0.3678016276937937,0.3923809523809524,1.7009630138291545,3.6989661036828663
low_001.jpg,5602.0,132.14,138.46,280.1,8.48,20,5250,4145.65,0,19,177.71015946191432,1.0,0.9475118313494908,19.928850942725006,1.2660822591730676,0.030167200284596227,18296.1044,0.2663234176986243,0.40380952380952384,1.3509700601690522,4.442753986547858
low_007.jpg,5041.0,97.78,41.83,336.07,6.49,15,5048,3649.06,0,15,147.91967439573895,0.9375,2.282979220172776,14.955350520663364,1.38299096453209,0.019254160856795325,4090.1374,0.38326493263124445,0.405625,1.3810731878380083,4.771602399862547
low_009.jpg,5182.0,125.64,4.64,272.74,5.53,19,5179,3584.03,0,18,116.6650240259154,1.0,22.27659574468085,18.930371885730985,1.4446183156068428,0.02020165120187039,582.9696,0.4448972533005302,0.2765,1.445455128687905,3.0701322112083
low_011.jpg,5562.0,153.59,159.74,278.1,5.63,20,4589,3355.36,0,20,104.15313146097316,0.9523809523809523,0.9555182281946,19.928341096381224,1.367255002443123,0.020171981368685057,24534.466600000003,0.3675529442610447,0.2680952380952381,1.6571523912810306,2.5403202795359308
low_015.jpg,4629.0,108.05,169.27,257.17,5.52,18,4386,2807.16,0,18,149.30660349175577,0.9473684210526315,0.6345803723497974,17.930046093659215,1.5618768161358327,0.02138126040980749,18289.6235,0.5622329212010713,0.2905263157894737,1.6484103469887756,4.035313607885291
low_017.jpg,5335.0,122.02,214.57,266.75,,20,5329,3914.32,0,20,131.44303898054395,0.9523809523809523,0.5660342348193163,19.92530345471522,1.3610637189297425,,26181.8314,0.3613191258952014,,1.3625961607224952,3.205927780013267
low_037.jpg,5269.0,82.3,234.28,405.31,4.35,13,4854,3497.88,0,12,181.3415540622764,1.0,0.34979598775926557,12.967930890206985,1.3873010792024876,0.010706111097437916,19281.244,0.3875868849460398,0.31071428571428567,1.50591046277666,6.9746751562414
noi_001.jpg,5424.0,114.13,177.52,301.33,,18,5541,3530.21,0,18,161.48037272328443,0.9473684210526315,0.6393121218911045,17.94066086726425,1.569150517811175,,20260.3576,0.5694337068596883,,1.5360173991351407,4.364334397926607
noi_005.jpg,5836.0,107.89,244.48,343.29,3.93,17,5329,4025.29,0,16,132.91829379534826,1.0,0.43950627342349685,16.950826338261347,1.323550961306811,0.011414795666443985,26376.9472,0.3237993289107342,0.21833333333333335,1.4494733364958807,3.909361582216125
noi_027.jpg,5128.0,135.38,137.48,256.4,7.08,20,5081,3732.85,0,19,132.07459025652523,1.0,0.9776140958983247,19.922299922299924,1.360793818712589,0.02750582750582751,18612.0424,0.3610616387910602,0.33714285714285713,1.3733813624007392,3.3018647564131305
noi_047.jpg,5773.0,96.42,13.19,339.59,4.04,17,4787,3708.08,0,16,107.46535959839754,1.0,6.79492600422833,16.94999853195925,1.2906165410290422,0.01186176928271529,1271.7798,0.2908861496651461,0.22444444444444445,1.5564506562274203,3.160745870541104
noi_063.jpg,4956.0,74.52,149.03,291.53,7.27,17,4857,3372.22,0,17,172.20243315605083,0.9444444444444444,0.49670065986802636,16.941852117731518,1.4398705094835202,0.0248521519160428,11105.7156,0.4401669621311389,0.40388888888888885,1.4692193215977614,4.9200695187443095
noi_081.jpg,5268.0,127.57,123.4,239.45,,22,5000,3700.51,0,22,188.20699975559188,0.9565217391304348,1.02548231511254,21.908920773549596,1.3508000788867245,,15742.137999999999,0.3510702389025019,,1.423202963115053,4.182377772346486
noi_167.jpg,4791.0,141.13,224.02,228.14,6.61,21,5533,3696.64,0,21,122.32838220023964,0.9545454545454546,0.627188694338281,20.908614820633677,1.4963598403305893,0.02884699310465218,31615.942600000002,0.49663028309949053,0.3004545454545455,1.2956913058058654,2.8448460976799916
obj_027.jpg,5398.0,118.8,119.52,284.11,5.37,19,5396,4248.26,0,18,111.64239879811238,1.0,0.9857285097909061,18.933043386763003,1.2698681652805428,0.018834835677457824,14198.975999999999,0.27010350037418274,0.2685,1.2703388354678227,2.9379578631082204
obj_179.jpg,5099.0,61.73,120.28,299.94,3.35,17,5731,4085.82,0,17,100.44208471229511,0.9444444444444444,0.5089874670184696,16.943576792716158,1.402312800661639,0.011131787067189473,7424.8844,0.4025574896863576,0.18611111111111112,1.2476693370395564,2.8697738489227174
outman_015.jpg,5049.0,84.24,121.39,280.5,5.79,18,5363,3710.51,0,18,155.9724219555071,0.9473684210526315,0.6882915270855462,17.936056838365896,1.4449644484320396,0.020568383658969805,10225.8936,0.44523388054996477,0.30473684210526314,1.3603627634035742,4.215470863662354
outman_045.jpg,5603.0,97.97,92.01,350.19,6.4,16,5354,4048.44,0,15,148.32679201820213,1.0,1.0533275991828834,15.954326717731142,1.3221581255679797,0.018223753523733593,9014.2197,0.3224050732940851,0.3764705882352941,1.383648109368209,4.6352122505688165
outman_063.jpg,5689.0,161.26,94.15,270.9,4.42,21,4285,3507.41,0,20,116.29002490122625,1.0,1.6947976878612714,20.92313350496506,1.2213509823538298,0.016255976461934534,15182.629,0.22163601175461253,0.2009090909090909,1.6215322610527276,2.768810116695863
outna_005.jpg,5371.0,125.35,127.73,255.76,6.26,21,5649,4308.29,0,20,185.9080663087993,1.0,0.973743494135011,20.918367346938776,1.3108888007073092,0.024380744664277924,16010.9555,0.3111208574962465,0.28454545454545455,1.246377013382715,4.426382531161888
outna_015.jpg,5211.0,151.95,57.28,236.86,6.83,22,4804,3679.31,0,21,198.34328307575544,1.0,2.607240905971173,21.907844950811402,1.305324823180656,0.02871436979735979,8703.696,0.30559653942195086,0.29695652173913045,1.4159133333876766,4.507801888085351
outna_045.jpg,5717.0,101.04,246.73,317.61,6.7,18,5495,4163.7,0,17,150.90588768204088,1.0,0.4078633996689945,17.943567370766768,1.319422767546282,0.021028844041304416,24929.5992,0.3196628808797753,0.3526315789473684,1.3727279275818187,4.191830213390024
outna_059.jpg,5136.0,145.78,41.0,223.3,6.19,23,5621,4249.28,0,22,127.42719436768888,1.0,3.470952380952381,22.897904592064197,1.3225011058094998,0.027596968345965225,5976.9800000000005,0.3227363844264379,0.2579166666666667,1.2083909765944834,2.7701563992975844
outna_067.jpg,5689.0,105.39,9.85,299.42,5.95,19,5180,4102.2,0,18,187.93727021407813,1.0,9.71336405529954,18.93682178283736,1.2624293234548645,0.019805605485653417,1038.0915,0.26267303567946976,0.2975,1.3864788457789043,4.945717637212582
outna_089.jpg,5331.0,180.36,148.73,253.86,6.05,21,4751,3373.99,0,20,145.57332443486047,1.0,1.2045682228010421,20.917366397237696,1.4077078746899991,0.023738523110727456,26824.9428,0.408004171864213,0.27499999999999997,1.579560235734032,3.4660315341633443
outna_199.jpg,4950.0,127.65,5.31,225.0,5.18,22,5241,3646.36,0,22,116.63325313073912,0.9565217391304348,20.229793977812996,21.902654867256636,1.4369297245130723,0.022920353982300884,677.8215,0.4372038954202491,0.2252173913043478,1.3571459905246535,2.5918500695719806
pat_003.jpg,5716.0,112.93,151.63,272.19,6.88,21,4470,3094.58,0,20,170.74480137806532,1.0,0.7398938609709756,20.923167026611516,1.4439943403174849,0.025183937918664665,17123.5759,0.44431738155692957,0.31272727272727274,1.8465037246654907,4.06535241376346
pat_009.jpg,5729.0,130.47,80.01,301.53,7.88,19,5009,3654.07,0,18,210.97296579269943,1.0,1.6105419084063695,18.936964929097943,1.3704251902152351,0.02604700360294847,10438.904700000001,0.3706987827866497,0.394,1.567411841633676,5.551920152439458
pat_033.jpg,5463.0,161.0,116.74,237.52,7.45,23,5198,3915.94,0,22,163.7525807033836,1.0,1.3674197384066589,22.903739728324666,1.3270563245799016,0.031234278047962433,18795.14,0.327311625912064,0.3104166666666667,1.3947111776029246,3.5598387109431213
pat_043.jpg,5143.0,141.15,20.9,257.15,10.3,20,4874,3235.05,0,19,210.1955900048539,1.0,6.4452054794520555,19.92252566337401,1.506157197818328,0.03989928336238622,2950.035,0.5064662165294108,0.4904761904761905,1.589283231099643,5.254889750121348
pat_159.jpg,5286.0,128.06,116.62,264.3,8.51,20,4064,3306.74,0,20,212.25743576099464,0.9523809523809523,1.088760414895426,19.924613644930268,1.2286334476107554,0.032076894082171126,14934.3572,0.22893576883310063,0.40523809523809523,1.5980699813165486,5.177010628316943
pre01.jpg,5133.0,0.0,113.94,285.17,6.62,18,4866,3538.63,0,17,124.9474959255276,1.0,0.0,17.93689065939826,1.3747199566056338,0.023133102701191597,0.0,0.3750024720097863,0.34842105263157896,1.4501515695143277,3.4707637757091003
pre02.jpg,5462.0,147.37,113.94,321.29,6.02,17,4822,3640.98,0,17,159.64582895074668,0.9444444444444444,1.2821472072385593,16.947469670172826,1.3240050741629552,0.018678829625492565,16791.3378,0.32427965008045073,0.33444444444444443,1.4997336613600294,4.561309398592762
pre03.jpg,5277.0,89.25,149.09,329.81,3.58,16,5305,3601.01,0,15,196.47941187079888,1.0,0.5946432140715571,15.951754783712705,1.4727888040288615,0.010821921949155103,13306.282500000001,0.4730664268005918,0.21058823529411766,1.465015366420415,6.139981620962465
pre04.jpg,5810.0,126.02,189.55,322.78,7.28,18,5288,3444.44,0,17,190.52967731055048,1.0,0.6613487273681448,17.94428315522886,1.5347822048852977,0.022484402989684356,23887.091,0.5350724435775982,0.38315789473684214,1.6862868022661837,5.29249103640418
pre06.jpg,5662.0,111.75,171.93,283.1,7.57,20,4767,3754.93,0,19,186.97157407509752,1.0,0.6462152315965998,19.92960225272791,1.2691929828298185,0.02664554734248504,19213.1775,0.26945922847337417,0.3604761904761905,1.5074828338121318,4.674289351877438
pre10.jpg,5221.0,136.73,90.34,261.05,6.69,20,5168,3622.53,0,19,161.15716933044723,1.0,1.4969345303262533,19.92367868727342,1.4262335347023483,0.02552947910704064,12352.188199999999,0.4265095086835212,0.3185714285714286,1.4408601557045202,4.028929233261181
pre11.jpg,4763.0,124.12,230.36,264.61,7.71,18,4894,2967.24,0,18,176.01110652690343,0.9473684210526315,0.5364799446749654,17.932306765558526,1.6487885076678437,0.02902752155415835,28592.2832,0.6491254076489773,0.40578947368421053,1.604654610139342,4.757056933159552
pre12.jpg,5892.0,122.86,202.61,294.6,,20,4613,3675.81,0,20,163.70127901744087,0.9523809523809523,0.6034084769903246,19.93234100135318,1.2546201734655857,,24892.6646,0.2548921483568637,,1.6024760594101952,3.9927141223766065
pre13.jpg,5636.0,132.65,155.23,296.63,5.48,19,4745,3724.39,0,18,172.46432961724418,1.0,0.8490686807911414,18.936263145516246,1.2736921503520438,0.018412122433894434,20591.2595,0.27396057862398304,0.274,1.5128617406499723,4.538534989927478
pre18.jpg,5902.0,98.97,83.83,310.63,5.04,19,5298,4182.83,0,18,118.58717425990126,1.0,1.1666863138040788,18.93912652825466,1.2663038412172578,0.01617302570355871,8296.6551,0.26654285666482624,0.252,1.4106691715485573,3.1207151121026646
pre22.jpg,5502.0,142.34,35.78,289.58,6.1,19,4626,3572.93,0,18,220.2466722685697,1.0,3.8700380641653074,18.93454470369606,1.2943734208560325,0.0209924977630945,5092.925200000001,0.2946532248812932,0.305,1.5394817469844122,5.795965059699203
pre23.jpg,5162.0,164.54,194.79,245.81,7.82,21,5570,4081.49,0,20,189.0291359204388,1.0,0.8403902140048011,20.91487378955472,1.3643634154645818,0.03168429156030955,32050.7466,0.3646083640131391,0.35545454545454547,1.2644244076531725,4.5006937123914
pre25.jpg,5709.0,130.95,132.58,317.17,8.61,18,5179,3316.0,0,17,193.28331738519583,1.0,0.980311423865848,17.94323789169312,1.561350618028339,0.027061005123047426,17361.351,0.5616520952668074,0.4531578947368421,1.7211335544166415,5.368981038477662
pre26.jpg,5149.0,133.79000000000002,224.26,271.0,6.8,19,4811,3420.62,0,18,131.5871870236057,1.0,0.5939358962976118,18.93014705882353,1.4060591181954747,0.024999999999999998,30003.745400000003,0.4063513774177145,0.33999999999999997,1.504842735312513,3.4628207111475184
pre29.jpg,5531.0,100.69,187.23,291.11,5.13,19,5867,4084.73,0,18,100.9861363963819,1.0,0.5349306699250916,18.93464790661052,1.4359734980040286,0.017561877374961486,18852.1887,0.4362182523074212,0.2565,1.3537360520641355,2.6575299051679444
pre31.jpg,5664.0,113.86,137.64,333.18,6.59,17,4916,3901.23,0,16,169.5255840935896,1.0,0.821263704558569,16.948949667843678,1.2597924776345832,0.019719911424980547,15671.690399999998,0.2600487413607091,0.3661111111111111,1.4514777447767047,4.98604659098793
pre32.jpg,5501.0,158.06,,250.05,5.38,22,4522,3429.7,0,21,129.89215172997262,1.0,,21.911969727145987,1.3180983472760661,0.0214299940250946,,0.31838983297869244,0.23391304347826086,1.6034628501472004,2.952094357499378
rand_007.jpg,4804.0,131.47,109.31,252.84,8.05,19,4884,3360.33,0,19,175.31074829923253,0.95,1.1918230441483093,18.92530728017649,1.4529962842089292,0.03171289000945478,14370.9857,0.4532937854956223,0.4025,1.4291961812734841,4.495147392288014
rand_115.jpg,5083.0,142.51,171.95,317.69,6.84,16,5424,3556.56,0,16,147.9372845864757,0.9411764705882353,0.8239953743856606,15.949668957293921,1.524640483927186,0.021462863597853713,24504.594499999996,0.5249215754618334,0.4023529411764706,1.4287882706124422,4.4829480177719905
sat_087.jpg,5396.0,42.42,99.02,284.0,5.18,19,4733,3374.35,0,18,142.08843952715722,1.0,0.4241151769646071,18.933333333333334,1.4022249544491683,0.018175438596491227,4200.4284,0.40252122002162743,0.259,1.5986490289895863,3.7391694612409796
sat_135.jpg,5358.0,128.67,95.06,267.9,8.09,20,4927,3803.98,0,19,168.950446460403,1.0,1.3394753279200498,19.925622908144295,1.2948819704702783,0.030085533655634066,12231.3702,0.29514478394104565,0.3852380952380952,1.4081545763709664,4.223761161510074
sat_153.jpg,4824.0,171.71,216.85,253.89,6.48,19,5118,3560.11,0,18,151.87400218860773,1.0,0.7882028918980951,18.92581113421476,1.4371923360974528,0.025422731374318337,37235.313500000004,0.43747314741751864,0.324,1.354633807998068,3.996684268121256
ske_001.jpg,5308.0,168.13,156.99,294.89,5.46,18,4910,3151.92,0,17,116.82831812360592,1.0,1.0641812772960313,17.939098989489338,1.5572865787904546,0.018452803406671398,26394.7287,0.5576037450997805,0.28736842105263155,1.6835187699021859,3.2452310589890536
ske_005.jpg,5804.0,159.78,209.89,276.38,4.46,21,4796,3381.06,0,20,134.45850518718035,1.0,0.757646166247807,20.924363688802366,1.4180706433357184,0.016079025164034897,33536.2242,0.41836632111789857,0.20272727272727273,1.7161138477732507,3.2013929806471513
ske_007.jpg,5478.0,123.42,183.08,288.32,6.93,19,4832,3359.33,0,18,175.49960878081356,1.0,0.6704693611473272,18.934052260472832,1.43795401046921,0.023952716715055992,22595.733600000003,0.43825160028925736,0.3465,1.6301970342198535,4.618410757389831
soc_035.jpg,5871.0,122.92,106.01,326.17,8.05,18,5272,4160.9,0,17,192.4087805744556,1.0,1.1486776936734884,17.944799339792766,1.2667291381340255,0.024604945441207934,13030.7492,0.2669694130084818,0.42368421052631583,1.410653787933396,5.344688349290433
soc_059.jpg,5830.0,96.21,102.29,291.5,7.63,20,5032,3801.29,0,19,181.51618493844032,1.0,0.9314551263433052,19.931623931623932,1.3234129958524994,0.026085470085470085,9841.3209,0.3236759952554908,0.36333333333333334,1.5332865194396008,4.537904623461008
soc_097.jpg,5418.0,136.5,62.26,258.0,5.74,21,5688,4002.01,0,20,198.51063089256127,1.0,2.1577616187164086,20.91891891891892,1.4209307496109178,0.02216216216216216,8498.49,0.4211805616273753,0.2609090909090909,1.3534815051673614,4.72644359268003
soc_175.jpg,6043.0,98.83,196.05,355.47,4.87,17,4976,3994.47,0,16,170.77546979141735,1.0,0.5015478304998731,16.952338205178556,1.2454104273089275,0.013661738715740454,19375.6215,0.24566071075493,0.27055555555555555,1.5124628641936995,5.022807935041687
soc_187.jpg,5311.0,109.47,84.6,265.55,5.09,20,4739,3218.17,0,19,170.42121543629776,1.0,1.278855140186916,19.924967173138246,1.4721185895743312,0.01909585443631589,9261.161999999998,0.47242922865210596,0.24238095238095236,1.649804142061463,4.260530385907444
act_001.jpg,4939.0,122.11,76.0,214.74,5.72,23,1605,1077.54,0,22,184.1180562444316,1.0,1.5858441558441558,22.893297487716694,1.4881228327183045,0.02651339575414851,9280.36,0.48905001205333143,0.2383333333333333,4.579338735698259,4.00256644009634
act_025.jpg,5171.0,149.39,145.47,191.52,5.38,27,1379,1045.74,0,26,154.62866328482033,1.0,1.0199358230354338,26.85954706004571,1.3174236200011464,0.02794514855599418,21731.7633,0.3183789670787397,0.19214285714285714,4.940099738234901,2.8634937645337097
act_083.jpg,5124.0,174.23,149.25,197.08,7.01,26,1554,1100.19,0,26,216.9810522023649,0.9629629629629629,1.1596006655574043,25.86833602584814,1.4112006102489125,0.03538974151857835,26003.8275,0.41210871874971616,0.2596296296296296,4.653147958118035,4.093982117025753
act_151.jpg,4957.0,131.43,86.91,177.04,6.52,28,1499,1121.57,0,27,175.2898467941014,1.0,1.4950517574792404,27.84205796450236,1.3353287545542818,0.03662098404852842,11422.5813,0.336219567599348,0.22482758620689652,4.415760264393312,3.1301758356089535
